DATE_TIME,STOP_ID,ROUTE_ID,DELAY_MINUTES
2022-09-21 19:00:00,STOP37,ROUTE15,1.2879693031192716
2022-12-24 03:00:00,STOP40,ROUTE16,-5.243215394027988
2022-12-28 20:00:00,STOP9,ROUTE11,0.631590415168347
2022-10-28 08:00:00,STOP5,ROUTE6,0.857970810324557
2022-08-08 20:00:00,STOP42,ROUTE11,-11.216199218696147
2022-03-27 22:00:00,STOP2,ROUTE3,6.7022202217147235
2022-01-03 16:00:00,STOP9,ROUTE15,-4.9480405614072955
2022-11-30 14:00:00,STOP43,ROUTE1,10.45107343568584
2022-04-18 00:00:00,STOP36,ROUTE7,3.9764538048533282
2022-08-16 15:00:00,STOP22,ROUTE1,-5.63414869983623
2022-03-26 11:00:00,STOP22,ROUTE17,-1.5712531039993796
2022-04-23 07:00:00,STOP22,ROUTE9,4.613090802767742
2022-08-08 02:00:00,STOP34,ROUTE13,-1.1887636902772292
2022-08-23 02:00:00,STOP29,ROUTE11,5.891186672092971
2022-10-08 16:00:00,STOP38,ROUTE20,-1.8803440388905932
2022-01-17 07:00:00,STOP46,ROUTE6,-0.39332616431270107
2022-09-03 12:00:00,STOP33,ROUTE1,4.750750151054175
2022-05-29 09:00:00,STOP18,ROUTE7,3.016954965899936
2022-09-15 16:00:00,STOP7,ROUTE12,-4.626137187395266
2022-05-10 03:00:00,STOP1,ROUTE20,2.170258182055487
2022-09-19 14:00:00,STOP33,ROUTE19,0.8372405533215426
2022-12-16 16:00:00,STOP1,ROUTE17,-4.558667138183303
2022-05-10 08:00:00,STOP24,ROUTE4,-6.952384967202947
2022-10-28 15:00:00,STOP4,ROUTE3,-9.65691832471344
2022-04-13 06:00:00,STOP4,ROUTE1,-1.472120424152732
2022-04-24 19:00:00,STOP18,ROUTE18,-0.2700330137376513
2022-12-06 18:00:00,STOP27,ROUTE15,2.522890280938286
2022-07-30 16:00:00,STOP43,ROUTE8,4.102393097915485
2022-12-04 22:00:00,STOP32,ROUTE1,-2.0692942155467735
2022-06-10 00:00:00,STOP33,ROUTE20,-0.41535673520433547
2022-02-12 20:00:00,STOP28,ROUTE14,-3.79361160493015
2022-11-04 17:00:00,STOP42,ROUTE4,0.4361921040307848
2022-01-21 22:00:00,STOP41,ROUTE5,4.842543408191388
2022-10-15 22:00:00,STOP36,ROUTE13,0.5057142072290753
2022-10-17 02:00:00,STOP6,ROUTE15,5.816627000042659
2022-07-07 00:00:00,STOP16,ROUTE6,4.758908301618121
2022-01-09 14:00:00,STOP34,ROUTE1,7.28848917656625
2022-08-02 22:00:00,STOP23,ROUTE19,0.6461621601353833
2022-09-07 01:00:00,STOP50,ROUTE13,-2.662150874287362
2022-11-18 17:00:00,STOP42,ROUTE6,3.106167613779784
2022-10-21 03:00:00,STOP24,ROUTE15,-1.8645149842575481
2022-03-03 20:00:00,STOP49,ROUTE16,2.949258196623213
2022-11-24 10:00:00,STOP13,ROUTE16,-3.314016534418205
2022-02-05 23:00:00,STOP18,ROUTE10,-4.1420292598210215
2022-04-27 06:00:00,STOP13,ROUTE9,6.082229917487419
2022-11-05 16:00:00,STOP49,ROUTE9,-5.062872154071605
2022-12-31 19:00:00,STOP37,ROUTE17,5.11123889388016
2022-08-02 04:00:00,STOP43,ROUTE17,2.9301548507972264
2022-09-08 19:00:00,STOP39,ROUTE17,0.4714878377938397
2022-03-15 05:00:00,STOP42,ROUTE12,-9.46322426217315
2022-11-12 14:00:00,STOP17,ROUTE13,7.428295609237191
2022-09-23 14:00:00,STOP15,ROUTE12,-4.6741983428620575
2022-10-15 04:00:00,STOP18,ROUTE14,4.765768109395875
2022-03-11 22:00:00,STOP23,ROUTE10,-3.454704007719468
2022-05-16 02:00:00,STOP30,ROUTE19,-3.8558160635924166
2022-07-13 04:00:00,STOP34,ROUTE2,3.343080559564653
2022-02-14 03:00:00,STOP4,ROUTE4,2.6923251838886575
2022-10-05 20:00:00,STOP3,ROUTE19,-5.725487735968461
2022-05-12 13:00:00,STOP7,ROUTE7,7.183795602688965
2022-09-04 11:00:00,STOP18,ROUTE15,-1.0302283268803667
2022-04-23 05:00:00,STOP42,ROUTE15,0.3446433351967973
2022-06-01 03:00:00,STOP7,ROUTE6,-1.4853881198313978
2022-08-16 02:00:00,STOP40,ROUTE3,-5.513819555137749
2022-03-11 07:00:00,STOP6,ROUTE6,3.6761223071753553
2022-08-22 00:00:00,STOP22,ROUTE16,1.447753475141027
2022-11-05 00:00:00,STOP1,ROUTE2,-4.025424222229047
2022-02-24 10:00:00,STOP4,ROUTE7,4.720666649716296
2022-10-10 08:00:00,STOP46,ROUTE11,0.27418470627003017
2022-09-02 08:00:00,STOP49,ROUTE7,0.3818850830503482
2022-11-10 14:00:00,STOP50,ROUTE4,8.882593455455703
2022-08-21 07:00:00,STOP43,ROUTE20,-8.039998957584826
2022-08-19 10:00:00,STOP29,ROUTE7,-8.106019547854755
2022-07-03 21:00:00,STOP21,ROUTE4,-6.980025329202197
2022-06-06 04:00:00,STOP26,ROUTE12,1.818166165807661
2022-01-28 15:00:00,STOP14,ROUTE5,-1.795217915001388
2022-03-25 06:00:00,STOP9,ROUTE19,-1.3977322619695958
2022-11-30 02:00:00,STOP47,ROUTE5,-4.712082058083262
2022-03-04 07:00:00,STOP12,ROUTE19,8.32625636910849
2022-05-18 16:00:00,STOP42,ROUTE3,10.005089850364431
2022-06-06 19:00:00,STOP6,ROUTE11,4.494522813907685
2022-08-07 00:00:00,STOP20,ROUTE7,-7.536428364222143
2022-03-19 05:00:00,STOP24,ROUTE17,-2.434484287446123
2022-10-02 09:00:00,STOP27,ROUTE9,4.137305673098583
2022-02-23 19:00:00,STOP38,ROUTE9,-0.22914673880690528
2022-05-30 05:00:00,STOP8,ROUTE10,4.511102227837908
2022-11-11 18:00:00,STOP1,ROUTE13,6.239076862891646
2022-10-31 08:00:00,STOP49,ROUTE15,9.53597863346101
2022-03-10 04:00:00,STOP49,ROUTE5,-3.274325793280133
2022-06-04 00:00:00,STOP24,ROUTE3,0.40642473515817007
2022-01-30 02:00:00,STOP47,ROUTE8,-2.203816558988826
2022-07-17 09:00:00,STOP7,ROUTE20,-10.003911199816994
2022-02-05 14:00:00,STOP19,ROUTE10,3.507938655285999
2022-12-07 04:00:00,STOP22,ROUTE13,2.8172090062570483
2022-09-01 23:00:00,STOP35,ROUTE3,-2.7341307655267277
2022-11-05 00:00:00,STOP30,ROUTE8,-7.990277459644476
2022-09-30 00:00:00,STOP29,ROUTE9,-1.9206162950475016
2022-08-07 17:00:00,STOP22,ROUTE12,3.655633275055566
2022-08-04 12:00:00,STOP11,ROUTE11,6.686664400572118
2022-03-13 03:00:00,STOP20,ROUTE2,-3.5628933143366375
2022-08-30 07:00:00,STOP29,ROUTE18,5.538481763287805
2022-08-19 15:00:00,STOP41,ROUTE9,3.1123545809437307
2022-07-25 11:00:00,STOP42,ROUTE2,2.066170403923341
2022-05-27 06:00:00,STOP34,ROUTE2,-6.467760728716057
2022-01-09 10:00:00,STOP1,ROUTE3,-6.250477382866032
2022-06-25 18:00:00,STOP31,ROUTE16,-4.153929815502058
2022-07-02 21:00:00,STOP30,ROUTE19,-1.631937589799861
2022-04-07 23:00:00,STOP48,ROUTE4,9.003730346180596
2022-11-30 12:00:00,STOP18,ROUTE18,-3.311175502002681
2022-05-03 03:00:00,STOP17,ROUTE20,3.8562570712560578
2022-11-21 01:00:00,STOP38,ROUTE18,-2.323816190576685
2022-01-09 05:00:00,STOP14,ROUTE10,2.3635365643467274
2022-10-24 21:00:00,STOP23,ROUTE11,-0.3149058289391937
2022-03-22 10:00:00,STOP25,ROUTE17,0.8851156449689155
2022-09-19 23:00:00,STOP15,ROUTE20,1.8480739795000831
2022-06-28 10:00:00,STOP46,ROUTE16,-1.2472865268505748
2022-04-15 15:00:00,STOP22,ROUTE20,1.8723202034857933
2022-01-28 11:00:00,STOP3,ROUTE13,6.169579142933371
2022-04-28 03:00:00,STOP19,ROUTE2,-3.7705770767865445
2022-10-23 18:00:00,STOP44,ROUTE2,5.929329114662806
2022-09-30 18:00:00,STOP34,ROUTE14,-1.3260150282015455
2022-03-24 18:00:00,STOP35,ROUTE4,-1.8549615030231208
2022-12-14 10:00:00,STOP50,ROUTE17,3.4977968068053675
2022-05-02 07:00:00,STOP1,ROUTE13,-1.705795915541143
2022-03-14 06:00:00,STOP21,ROUTE4,1.5958462528245834
2022-03-18 19:00:00,STOP29,ROUTE3,1.1287395380566243
2022-12-28 16:00:00,STOP6,ROUTE12,-10.417435926410516
2022-05-05 00:00:00,STOP37,ROUTE8,2.087925410517159
2022-03-23 15:00:00,STOP1,ROUTE2,-7.205508506662359
2022-08-28 23:00:00,STOP1,ROUTE6,-6.824407873828751
2022-10-06 22:00:00,STOP27,ROUTE10,1.8323187278123831
2022-04-10 09:00:00,STOP21,ROUTE12,2.682948836581403
2022-07-17 08:00:00,STOP16,ROUTE10,6.025247284194533
2022-03-17 02:00:00,STOP44,ROUTE10,-5.446837937821277
2022-12-06 19:00:00,STOP40,ROUTE3,-3.706395021378672
2022-12-05 08:00:00,STOP26,ROUTE20,2.3218289692217815
2022-10-03 16:00:00,STOP16,ROUTE10,6.121387296778661
2022-08-19 14:00:00,STOP28,ROUTE9,0.9608739603158928
2022-06-19 05:00:00,STOP1,ROUTE20,-4.389994746189856
2022-01-11 22:00:00,STOP36,ROUTE19,7.532085117905756
2022-09-19 23:00:00,STOP10,ROUTE14,-1.3118326511554133
2022-03-27 09:00:00,STOP43,ROUTE2,-1.1560031263195272
2022-08-14 23:00:00,STOP17,ROUTE5,-7.179236946042017
2022-07-09 12:00:00,STOP23,ROUTE20,3.6204383747327085
2022-05-10 12:00:00,STOP7,ROUTE8,4.2630279469029455
2022-10-26 06:00:00,STOP44,ROUTE7,-3.5291550669507243
2022-11-05 08:00:00,STOP7,ROUTE6,8.756035295278323
2022-05-13 02:00:00,STOP44,ROUTE11,-2.935641936111727
2022-04-04 23:00:00,STOP15,ROUTE12,3.1262723939803094
2022-02-18 02:00:00,STOP34,ROUTE18,1.1182460264610476
2022-07-07 11:00:00,STOP46,ROUTE19,-10.127780974802622
2022-09-20 07:00:00,STOP45,ROUTE10,2.7195174177241666
2022-09-16 05:00:00,STOP4,ROUTE14,2.2706232308512755
2022-03-10 16:00:00,STOP14,ROUTE3,-8.831913319723903
2022-08-19 19:00:00,STOP14,ROUTE18,7.626666368497713
2022-06-24 23:00:00,STOP16,ROUTE15,2.2909421493072233
2022-12-18 21:00:00,STOP7,ROUTE6,6.197005667106504
2022-04-17 13:00:00,STOP32,ROUTE10,-8.580536063855629
2022-08-22 00:00:00,STOP19,ROUTE12,-2.0521614814116607
2022-01-05 02:00:00,STOP2,ROUTE7,5.9030125300075
2022-04-02 16:00:00,STOP10,ROUTE17,-7.8414567798210255
2022-05-04 09:00:00,STOP50,ROUTE1,-1.9055507742699709
2022-07-27 05:00:00,STOP17,ROUTE18,2.032507862802968
2022-07-04 17:00:00,STOP37,ROUTE15,-9.47290164879384
2022-04-30 13:00:00,STOP12,ROUTE19,-6.606948783320514
2022-02-09 20:00:00,STOP6,ROUTE1,6.910421174987901
2022-12-15 00:00:00,STOP22,ROUTE5,0.2989730314507922
2022-08-26 11:00:00,STOP32,ROUTE15,5.883500468296885
2022-10-17 08:00:00,STOP41,ROUTE3,0.9104779794742411
2022-07-07 05:00:00,STOP20,ROUTE1,12.279482184974228
2022-07-24 15:00:00,STOP1,ROUTE8,2.193661415976722
2022-06-16 03:00:00,STOP47,ROUTE12,6.348894702174496
2022-09-08 15:00:00,STOP6,ROUTE19,-1.230432182451537
2022-02-20 18:00:00,STOP19,ROUTE12,1.0536480420916923
2022-07-07 08:00:00,STOP18,ROUTE13,3.2093538871451246
2022-07-17 07:00:00,STOP6,ROUTE1,4.039032292726532
2022-07-09 19:00:00,STOP45,ROUTE19,-0.1949546819301262
2022-12-02 10:00:00,STOP33,ROUTE6,0.013721948459738568
2022-05-24 14:00:00,STOP23,ROUTE8,2.5095987902024994
2022-02-13 13:00:00,STOP23,ROUTE4,2.506315610751033
2022-10-15 05:00:00,STOP26,ROUTE5,-5.1252919879451975
2022-03-12 13:00:00,STOP13,ROUTE7,1.1248057584136848
2022-05-24 04:00:00,STOP7,ROUTE4,1.6038696334920504
2022-12-31 18:00:00,STOP15,ROUTE20,-4.881590786515774
2022-09-03 15:00:00,STOP44,ROUTE4,4.529634164543474
2022-05-20 18:00:00,STOP27,ROUTE15,2.0637231161097853
2022-01-10 09:00:00,STOP26,ROUTE5,11.653246567345715
2022-07-23 21:00:00,STOP33,ROUTE9,-0.13006756202192166
2022-10-20 14:00:00,STOP15,ROUTE2,5.680555420163575
2022-08-22 08:00:00,STOP36,ROUTE7,2.695627857654432
2022-11-30 04:00:00,STOP45,ROUTE17,9.607197632766432
2022-11-17 03:00:00,STOP27,ROUTE16,-4.849903787178028
2022-07-13 10:00:00,STOP5,ROUTE17,-2.476570024000621
2022-11-16 23:00:00,STOP2,ROUTE20,-4.678537257346256
2022-12-09 00:00:00,STOP33,ROUTE2,-0.3895880261992985
2022-11-02 19:00:00,STOP16,ROUTE11,-5.623621541037508
2022-04-02 21:00:00,STOP23,ROUTE2,-7.630419536276064
2022-02-14 13:00:00,STOP38,ROUTE1,-10.66711751609386
2022-05-24 12:00:00,STOP16,ROUTE2,-10.98734804498359
2022-02-14 04:00:00,STOP14,ROUTE9,3.281958452810737
2022-04-07 23:00:00,STOP29,ROUTE2,-2.2771912483636854
2022-05-23 12:00:00,STOP26,ROUTE15,-6.168760304476319
2022-01-13 13:00:00,STOP35,ROUTE10,-3.295398158561345
2022-01-26 06:00:00,STOP15,ROUTE15,-2.6395147351957253
2022-05-13 02:00:00,STOP3,ROUTE10,-4.823001050786089
2022-01-30 03:00:00,STOP23,ROUTE17,8.02775247118636
2022-08-01 00:00:00,STOP29,ROUTE9,7.084144514071365
2022-01-08 22:00:00,STOP34,ROUTE18,7.9424492430596985
2022-02-10 20:00:00,STOP33,ROUTE4,0.8959819384405582
2022-05-04 23:00:00,STOP41,ROUTE9,1.402322434695849
2022-09-12 06:00:00,STOP41,ROUTE16,-3.263070286924835
2022-02-19 08:00:00,STOP23,ROUTE4,-4.235355531143615
2022-05-19 15:00:00,STOP7,ROUTE16,0.10862790877102414
2022-05-22 10:00:00,STOP3,ROUTE19,3.2617801257334254
2022-12-13 15:00:00,STOP32,ROUTE1,5.978840759296986
2022-03-17 16:00:00,STOP31,ROUTE6,-2.7299457153350524
2022-09-01 22:00:00,STOP18,ROUTE10,-6.263669243851897
2022-10-07 13:00:00,STOP43,ROUTE16,3.6699249328313637
2022-01-24 17:00:00,STOP7,ROUTE4,-9.090717757646054
2022-08-15 18:00:00,STOP41,ROUTE13,-0.1960528449430297
2022-03-20 23:00:00,STOP1,ROUTE16,0.4465231290668837
2022-04-24 21:00:00,STOP14,ROUTE20,-1.8939390061695893
2022-06-10 23:00:00,STOP32,ROUTE6,-7.726225542547812
2022-11-07 15:00:00,STOP6,ROUTE11,-1.8280550451060875
2022-06-17 06:00:00,STOP39,ROUTE3,8.212712255008089
2022-03-12 06:00:00,STOP10,ROUTE20,2.9586080068320793
2022-05-06 09:00:00,STOP7,ROUTE10,5.808573010147596
2022-11-22 06:00:00,STOP26,ROUTE1,-6.0860091359112864
2022-01-07 10:00:00,STOP34,ROUTE20,1.278539661386593
2022-02-28 17:00:00,STOP30,ROUTE11,0.4417017584978158
2022-02-02 16:00:00,STOP36,ROUTE12,0.53852725651562
2022-12-04 08:00:00,STOP21,ROUTE14,2.7792296637274005
2022-11-12 00:00:00,STOP17,ROUTE8,0.7366125047829026
2022-11-02 23:00:00,STOP33,ROUTE11,-5.9472953674971185
2022-10-28 06:00:00,STOP10,ROUTE4,3.0662702449269856
2022-08-22 04:00:00,STOP47,ROUTE7,4.204421398652578
2022-08-30 17:00:00,STOP42,ROUTE10,6.597394853132194
2022-04-27 22:00:00,STOP12,ROUTE19,6.818264219587993
2022-01-23 09:00:00,STOP16,ROUTE4,2.382165334286953
2022-09-07 10:00:00,STOP41,ROUTE2,-5.7141855404861825
2022-03-18 17:00:00,STOP32,ROUTE18,-7.646919171072982
2022-12-30 04:00:00,STOP15,ROUTE14,-1.1354680322001993
2022-10-18 11:00:00,STOP27,ROUTE16,4.597354872635062
2022-08-23 09:00:00,STOP28,ROUTE11,4.275175340987849
2022-05-03 22:00:00,STOP17,ROUTE10,1.3699963113158957
2022-11-30 00:00:00,STOP46,ROUTE17,-0.1827961939560904
2022-07-19 04:00:00,STOP50,ROUTE14,9.5186761209984
2022-04-09 16:00:00,STOP2,ROUTE4,2.870159379405674
2022-10-05 07:00:00,STOP36,ROUTE19,-0.4363653844641427
2022-12-07 13:00:00,STOP50,ROUTE2,-3.2272051183318102
2022-07-07 07:00:00,STOP7,ROUTE7,-5.043026588546169
2022-09-08 02:00:00,STOP13,ROUTE9,-5.535320072950722
2022-10-03 14:00:00,STOP15,ROUTE19,-5.042467114086858
2022-09-04 15:00:00,STOP25,ROUTE16,1.4047605662938136
2022-02-05 13:00:00,STOP23,ROUTE16,-0.09034830265437806
2022-06-22 18:00:00,STOP22,ROUTE18,-1.6295738114522944
2022-06-07 01:00:00,STOP26,ROUTE11,3.682389675509781
2022-01-24 22:00:00,STOP33,ROUTE7,9.045874670862462
2022-02-17 20:00:00,STOP11,ROUTE9,-4.1167346814400005
2022-09-20 05:00:00,STOP10,ROUTE4,-3.3714302160929304
2022-09-27 01:00:00,STOP25,ROUTE13,-11.085261958567303
2022-11-09 21:00:00,STOP37,ROUTE4,-0.13165417734851279
2022-07-19 01:00:00,STOP48,ROUTE19,-0.6381028421337688
2022-06-10 14:00:00,STOP43,ROUTE2,4.463951226071968
2022-04-14 19:00:00,STOP38,ROUTE9,-0.4340636198032513
2022-05-11 04:00:00,STOP41,ROUTE12,-2.940546488977507
2022-08-26 03:00:00,STOP45,ROUTE2,0.9634287115254357
2022-05-08 03:00:00,STOP24,ROUTE6,2.785341795708265
2022-01-01 04:00:00,STOP40,ROUTE5,-8.088645295624177
2022-08-06 14:00:00,STOP46,ROUTE5,5.034454953660239
2022-08-10 11:00:00,STOP33,ROUTE20,6.531513933575593
2022-07-22 21:00:00,STOP17,ROUTE5,2.737275704899631
2022-02-06 12:00:00,STOP24,ROUTE4,-4.672775301409604
2022-10-20 19:00:00,STOP37,ROUTE9,-1.6301326924095183
2022-06-22 14:00:00,STOP2,ROUTE10,5.914372478611158
2022-10-18 06:00:00,STOP32,ROUTE16,-4.891104268271994
2022-10-22 23:00:00,STOP24,ROUTE10,3.143218538825956
2022-11-29 19:00:00,STOP9,ROUTE10,-0.25386004636579484
2022-10-11 07:00:00,STOP4,ROUTE19,0.8009662475348621
2022-07-06 01:00:00,STOP17,ROUTE10,-4.178857386624053
2022-01-27 11:00:00,STOP17,ROUTE6,1.6533214255107123
2022-03-12 13:00:00,STOP50,ROUTE17,1.2953786855716785
2022-07-18 00:00:00,STOP48,ROUTE5,-7.546792952833075
2022-12-13 07:00:00,STOP30,ROUTE6,-0.022219472751847366
2022-02-04 14:00:00,STOP40,ROUTE15,3.069485785399882
2022-08-04 17:00:00,STOP11,ROUTE19,-1.9264162514819683
2022-12-13 04:00:00,STOP21,ROUTE18,-12.238652755522068
2022-09-05 21:00:00,STOP21,ROUTE4,-0.5740836244896856
2022-04-29 06:00:00,STOP18,ROUTE8,7.3323396657266
2022-02-17 22:00:00,STOP29,ROUTE16,-1.7223474473043088
2022-11-12 00:00:00,STOP24,ROUTE19,7.143255414286045
2022-03-22 11:00:00,STOP10,ROUTE20,-4.061787781555179
2022-03-11 08:00:00,STOP45,ROUTE3,-5.804853228634913
2022-02-15 01:00:00,STOP17,ROUTE10,-0.025513189112947154
2022-01-22 08:00:00,STOP18,ROUTE2,-4.112891838677011
2022-11-22 05:00:00,STOP42,ROUTE4,1.6492886893027825
2022-08-07 05:00:00,STOP48,ROUTE6,-1.8628542713268543
2022-01-24 07:00:00,STOP20,ROUTE11,7.369585226279048
2022-06-03 00:00:00,STOP37,ROUTE14,-2.2083373560864796
2022-11-05 12:00:00,STOP45,ROUTE16,0.4486848007596003
2022-05-20 07:00:00,STOP18,ROUTE19,2.9816786422183448
2022-06-19 14:00:00,STOP17,ROUTE2,4.781580197290241
2022-01-25 04:00:00,STOP9,ROUTE17,7.398213479710777
2022-10-19 20:00:00,STOP14,ROUTE9,-1.1743163382049888
2022-12-05 18:00:00,STOP49,ROUTE17,-1.9965404956904196
2022-05-12 03:00:00,STOP29,ROUTE15,-9.569583495981671
2022-06-27 01:00:00,STOP31,ROUTE7,10.20855745707407
2022-03-11 23:00:00,STOP4,ROUTE19,1.8048204861665937
2022-05-27 02:00:00,STOP18,ROUTE3,3.7590403288610474
2022-10-30 05:00:00,STOP20,ROUTE1,2.778644374563104
2022-04-25 08:00:00,STOP47,ROUTE4,0.24767441437999746
2022-08-05 04:00:00,STOP43,ROUTE18,1.7517629025168102
2022-03-31 05:00:00,STOP44,ROUTE8,-2.7983122459212595
2022-10-03 17:00:00,STOP9,ROUTE19,-1.5104932536974678
2022-04-14 07:00:00,STOP13,ROUTE6,-4.751029001814412
2022-09-28 04:00:00,STOP15,ROUTE1,7.786219818617792
2022-11-06 05:00:00,STOP27,ROUTE8,2.8074050494817664
2022-07-05 12:00:00,STOP15,ROUTE1,9.880862901271602
2022-09-03 01:00:00,STOP28,ROUTE19,11.481916229727094
2022-10-05 17:00:00,STOP37,ROUTE11,-7.020781198086244
2022-04-29 17:00:00,STOP19,ROUTE15,4.926141864365187
2022-11-04 22:00:00,STOP26,ROUTE11,-6.7898183851521745
2022-10-15 17:00:00,STOP26,ROUTE19,0.8870874423222492
2022-04-14 17:00:00,STOP25,ROUTE10,1.5736473492976444
2022-07-12 03:00:00,STOP26,ROUTE12,-6.435830745537784
2022-04-29 07:00:00,STOP26,ROUTE1,-3.6875916777055613
2022-12-22 07:00:00,STOP46,ROUTE7,1.8017573788817207
2022-09-02 22:00:00,STOP28,ROUTE17,0.8815034952031502
2022-09-20 15:00:00,STOP49,ROUTE10,-5.091857815672592
2022-02-05 11:00:00,STOP18,ROUTE6,-3.4901554796985175
2022-03-12 07:00:00,STOP32,ROUTE17,-7.457201442419546
2022-10-12 17:00:00,STOP3,ROUTE18,-6.014617729115682
2022-04-12 03:00:00,STOP2,ROUTE5,-1.8571020575673751
2022-06-16 16:00:00,STOP33,ROUTE18,4.937265563488409
2022-07-30 12:00:00,STOP42,ROUTE17,5.5711653726115
2022-04-25 02:00:00,STOP19,ROUTE16,9.16718347690031
2022-08-27 20:00:00,STOP17,ROUTE8,2.1213209257802284
2022-08-13 11:00:00,STOP44,ROUTE13,0.9414153385834649
2022-11-30 10:00:00,STOP33,ROUTE16,2.4757317049831924
2022-08-19 16:00:00,STOP12,ROUTE11,2.427780086149575
2022-06-13 01:00:00,STOP49,ROUTE6,-8.082568002643496
